review_id,product_name,rating,date,review_text
60823,Summer Cotton Dress,5,2023-06-19,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60824,Basic White T-Shirt,1,2023-03-31,گرون بود ولی کیفیتش حرف نداشت
60825,Basic White T-Shirt,2,2023-05-19,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60826,Summer Cotton Dress,3,2023-03-13,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60827,Summer Cotton Dress,2,2023-09-02,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60828,Leather Jacket Brown,5,2023-03-08,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60829,Oversize Hoodie Black,3,2023-05-10,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60830,Basic White T-Shirt,4,2023-07-29,برای زمستون خیلی نازکه
60831,Oversize Hoodie Black,3,2023-07-13,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60832,Oversize Hoodie Black,4,2023-01-26,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60833,Basic White T-Shirt,3,2023-11-28,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60834,Summer Cotton Dress,1,2023-10-20,برای زمستون خیلی نازکه
60835,Basic White T-Shirt,3,2023-08-06,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60836,Oversize Hoodie Black,2,2023-02-05,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60837,Leather Jacket Brown,4,2023-01-16,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60838,Basic White T-Shirt,4,2023-03-19,گرون بود ولی کیفیتش حرف نداشت
60839,Leather Jacket Brown,2,2023-11-18,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60840,Summer Cotton Dress,1,2023-01-21,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60841,Summer Cotton Dress,3,2023-05-15,گرون بود ولی کیفیتش حرف نداشت
60842,Leather Jacket Brown,1,2023-09-02,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60843,Leather Jacket Brown,2,2023-07-03,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60844,Basic White T-Shirt,3,2023-06-21,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60845,Summer Cotton Dress,2,2023-02-23,گرون بود ولی کیفیتش حرف نداشت
60846,Leather Jacket Brown,4,2023-04-03,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60847,Slim Jeans Blue,4,2023-11-10,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60848,Basic White T-Shirt,4,2023-10-20,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60849,Basic White T-Shirt,5,2023-06-25,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60850,Slim Jeans Blue,5,2023-07-09,برای زمستون خیلی نازکه
60851,Summer Cotton Dress,4,2023-09-03,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60852,Leather Jacket Brown,5,2023-10-22,برای زمستون خیلی نازکه
60853,Leather Jacket Brown,5,2023-07-11,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60854,Summer Cotton Dress,2,2023-04-14,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60855,Slim Jeans Blue,3,2023-03-09,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60856,Slim Jeans Blue,4,2023-11-20,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60857,Slim Jeans Blue,5,2023-06-04,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60858,Basic White T-Shirt,2,2023-08-14,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60859,Leather Jacket Brown,2,2023-08-21,برای زمستون خیلی نازکه
60860,Oversize Hoodie Black,3,2023-04-14,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60861,Basic White T-Shirt,2,2023-11-12,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60862,Basic White T-Shirt,1,2023-08-28,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60863,Leather Jacket Brown,1,2023-07-31,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60864,Summer Cotton Dress,4,2023-05-06,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60865,Leather Jacket Brown,3,2023-05-03,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60866,Summer Cotton Dress,1,2023-02-05,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60867,Leather Jacket Brown,3,2023-08-26,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60868,Basic White T-Shirt,4,2023-08-30,برای زمستون خیلی نازکه
60869,Slim Jeans Blue,2,2023-05-13,برای زمستون خیلی نازکه
60870,Basic White T-Shirt,2,2023-08-15,برای زمستون خیلی نازکه
60871,Basic White T-Shirt,2,2023-03-31,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60872,Oversize Hoodie Black,1,2023-09-12,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60873,Basic White T-Shirt,3,2023-03-24,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60874,Basic White T-Shirt,1,2023-05-19,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60875,Basic White T-Shirt,5,2023-11-05,عالی بود، همه ازم پرسیدن از کجا خریدم
60876,Oversize Hoodie Black,3,2023-01-20,برای زمستون خیلی نازکه
60877,Summer Cotton Dress,4,2023-11-25,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60878,Oversize Hoodie Black,1,2023-03-25,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60879,Slim Jeans Blue,2,2023-01-27,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60880,Summer Cotton Dress,2,2023-02-27,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60881,Oversize Hoodie Black,2,2023-11-26,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60882,Slim Jeans Blue,1,2023-08-05,برای زمستون خیلی نازکه
60883,Slim Jeans Blue,1,2023-11-29,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60884,Leather Jacket Brown,2,2023-05-05,برای زمستون خیلی نازکه
60885,Leather Jacket Brown,2,2023-10-15,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60886,Basic White T-Shirt,2,2023-07-19,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60887,Summer Cotton Dress,5,2023-10-10,برای زمستون خیلی نازکه
60888,Oversize Hoodie Black,1,2023-08-02,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60889,Basic White T-Shirt,2,2023-06-05,گرون بود ولی کیفیتش حرف نداشت
60890,Summer Cotton Dress,4,2023-01-18,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60891,Leather Jacket Brown,2,2023-12-09,برای زمستون خیلی نازکه
60892,Oversize Hoodie Black,1,2023-04-15,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60893,Slim Jeans Blue,4,2023-06-08,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60894,Slim Jeans Blue,1,2023-02-10,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60895,Basic White T-Shirt,1,2023-10-17,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60896,Basic White T-Shirt,1,2023-01-07,برای زمستون خیلی نازکه
60897,Oversize Hoodie Black,3,2023-01-05,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60898,Slim Jeans Blue,4,2023-01-21,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60899,Basic White T-Shirt,5,2023-05-14,برای زمستون خیلی نازکه
60900,Slim Jeans Blue,5,2023-04-30,عالی بود، همه ازم پرسیدن از کجا خریدم
60901,Leather Jacket Brown,3,2023-08-30,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60902,Basic White T-Shirt,1,2023-04-16,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60903,Summer Cotton Dress,5,2023-12-09,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60904,Basic White T-Shirt,4,2023-05-11,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60905,Leather Jacket Brown,2,2023-02-07,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60906,Oversize Hoodie Black,4,2023-03-28,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60907,Slim Jeans Blue,1,2023-12-02,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60908,Oversize Hoodie Black,4,2023-04-23,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60909,Basic White T-Shirt,1,2023-09-08,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60910,Summer Cotton Dress,4,2023-12-11,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60911,Oversize Hoodie Black,3,2023-03-12,برای زمستون خیلی نازکه
60912,Summer Cotton Dress,4,2023-09-21,گرون بود ولی کیفیتش حرف نداشت
60913,Basic White T-Shirt,5,2023-03-10,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60914,Summer Cotton Dress,2,2023-09-12,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60915,Summer Cotton Dress,3,2023-10-02,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60916,Leather Jacket Brown,4,2023-03-27,برای زمستون خیلی نازکه
60917,Oversize Hoodie Black,1,2023-08-06,برای زمستون خیلی نازکه
60918,Basic White T-Shirt,3,2023-02-19,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60919,Leather Jacket Brown,5,2023-05-14,برای زمستون خیلی نازکه
60920,Summer Cotton Dress,2,2023-08-18,برای زمستون خیلی نازکه
60921,Leather Jacket Brown,2,2023-03-02,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60922,Leather Jacket Brown,4,2023-09-09,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60923,Summer Cotton Dress,5,2023-08-18,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60924,Basic White T-Shirt,5,2023-12-17,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60925,Slim Jeans Blue,2,2023-02-27,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60926,Leather Jacket Brown,2,2023-07-04,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60927,Oversize Hoodie Black,5,2023-07-22,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60928,Summer Cotton Dress,2,2023-02-01,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60929,Slim Jeans Blue,1,2023-05-25,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60930,Leather Jacket Brown,2,2023-06-18,گرون بود ولی کیفیتش حرف نداشت
60931,Summer Cotton Dress,1,2023-01-22,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60932,Summer Cotton Dress,2,2023-12-02,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60933,Leather Jacket Brown,3,2023-10-25,عالی بود، همه ازم پرسیدن از کجا خریدم
60934,Oversize Hoodie Black,3,2023-03-20,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60935,Summer Cotton Dress,3,2023-05-16,عالی بود، همه ازم پرسیدن از کجا خریدم
60936,Summer Cotton Dress,1,2023-10-29,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60937,Leather Jacket Brown,1,2023-06-25,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60938,Slim Jeans Blue,4,2023-03-18,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60939,Summer Cotton Dress,4,2023-01-30,گرون بود ولی کیفیتش حرف نداشت
60940,Summer Cotton Dress,2,2023-10-11,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60941,Leather Jacket Brown,1,2023-11-25,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60942,Summer Cotton Dress,3,2023-06-02,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60943,Leather Jacket Brown,3,2023-08-01,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60944,Oversize Hoodie Black,3,2023-06-28,برای زمستون خیلی نازکه
60945,Leather Jacket Brown,2,2023-10-22,برای زمستون خیلی نازکه
60946,Slim Jeans Blue,1,2023-03-24,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60947,Summer Cotton Dress,2,2023-07-19,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60948,Oversize Hoodie Black,5,2023-11-19,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60949,Summer Cotton Dress,5,2023-05-09,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60950,Summer Cotton Dress,4,2023-10-21,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60951,Leather Jacket Brown,1,2023-07-10,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60952,Summer Cotton Dress,3,2023-02-21,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60953,Oversize Hoodie Black,1,2023-03-24,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60954,Basic White T-Shirt,4,2023-12-07,گرون بود ولی کیفیتش حرف نداشت
60955,Summer Cotton Dress,3,2023-07-07,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60956,Leather Jacket Brown,2,2023-01-13,گرون بود ولی کیفیتش حرف نداشت
60957,Slim Jeans Blue,3,2023-08-07,گرون بود ولی کیفیتش حرف نداشت
60958,Summer Cotton Dress,5,2023-01-17,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60959,Leather Jacket Brown,2,2023-08-30,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60960,Summer Cotton Dress,3,2023-12-06,برای زمستون خیلی نازکه
60961,Basic White T-Shirt,2,2023-06-07,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60962,Basic White T-Shirt,5,2023-06-15,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60963,Oversize Hoodie Black,5,2023-05-19,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60964,Basic White T-Shirt,1,2023-10-21,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60965,Leather Jacket Brown,5,2023-01-28,عالی بود، همه ازم پرسیدن از کجا خریدم
60966,Basic White T-Shirt,5,2023-06-10,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60967,Leather Jacket Brown,5,2023-07-01,برای زمستون خیلی نازکه
60968,Summer Cotton Dress,4,2023-10-07,عالی بود، همه ازم پرسیدن از کجا خریدم
60969,Oversize Hoodie Black,5,2023-06-04,گرون بود ولی کیفیتش حرف نداشت
60970,Oversize Hoodie Black,1,2023-10-29,برای زمستون خیلی نازکه
60971,Basic White T-Shirt,2,2023-08-02,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60972,Slim Jeans Blue,4,2023-12-06,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60973,Basic White T-Shirt,2,2023-12-19,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60974,Slim Jeans Blue,2,2023-03-10,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60975,Basic White T-Shirt,1,2023-11-21,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60976,Leather Jacket Brown,4,2023-10-22,برای زمستون خیلی نازکه
60977,Leather Jacket Brown,3,2023-07-28,برای زمستون خیلی نازکه
60978,Slim Jeans Blue,5,2023-06-06,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60979,Oversize Hoodie Black,2,2023-03-16,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60980,Slim Jeans Blue,2,2023-12-08,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60981,Summer Cotton Dress,1,2023-10-14,عالی بود، همه ازم پرسیدن از کجا خریدم
60982,Oversize Hoodie Black,1,2023-08-19,گرون بود ولی کیفیتش حرف نداشت
60983,Slim Jeans Blue,1,2023-03-06,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60984,Summer Cotton Dress,4,2023-09-28,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60985,Summer Cotton Dress,5,2023-03-24,گرون بود ولی کیفیتش حرف نداشت
60986,Basic White T-Shirt,4,2023-03-15,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60987,Slim Jeans Blue,1,2023-09-22,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60988,Leather Jacket Brown,1,2023-09-26,برای زمستون خیلی نازکه
60989,Basic White T-Shirt,2,2023-10-28,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60990,Oversize Hoodie Black,4,2023-03-31,گرون بود ولی کیفیتش حرف نداشت
60991,Leather Jacket Brown,4,2023-10-27,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60992,Summer Cotton Dress,5,2023-01-02,عالی بود، همه ازم پرسیدن از کجا خریدم
60993,Oversize Hoodie Black,4,2023-06-25,گرون بود ولی کیفیتش حرف نداشت
60994,Basic White T-Shirt,5,2023-05-05,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60995,Summer Cotton Dress,3,2023-09-25,عالی بود، همه ازم پرسیدن از کجا خریدم
60996,Summer Cotton Dress,5,2023-08-03,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60997,Summer Cotton Dress,1,2023-03-08,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60998,Leather Jacket Brown,3,2023-06-27,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60999,Basic White T-Shirt,2,2023-09-24,گرون بود ولی کیفیتش حرف نداشت
61000,Basic White T-Shirt,2,2023-01-05,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
61001,Leather Jacket Brown,2,2023-10-28,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
61002,Basic White T-Shirt,1,2023-07-21,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61003,Summer Cotton Dress,2,2023-04-27,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61004,Summer Cotton Dress,5,2023-12-02,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
61005,Summer Cotton Dress,1,2023-12-16,گرون بود ولی کیفیتش حرف نداشت
61006,Basic White T-Shirt,4,2023-08-20,گرون بود ولی کیفیتش حرف نداشت
61007,Slim Jeans Blue,1,2023-03-25,عالی بود، همه ازم پرسیدن از کجا خریدم
61008,Oversize Hoodie Black,1,2023-03-30,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
61009,Slim Jeans Blue,4,2023-08-15,برای زمستون خیلی نازکه
61010,Leather Jacket Brown,5,2023-04-21,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
61011,Slim Jeans Blue,3,2023-11-19,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
61012,Slim Jeans Blue,4,2023-01-12,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
61013,Leather Jacket Brown,1,2023-01-27,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
61014,Slim Jeans Blue,2,2023-04-15,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
61015,Oversize Hoodie Black,4,2023-03-27,گرون بود ولی کیفیتش حرف نداشت
61016,Basic White T-Shirt,4,2023-06-05,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
61017,Leather Jacket Brown,3,2023-07-18,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
61018,Slim Jeans Blue,1,2023-05-17,گرون بود ولی کیفیتش حرف نداشت
61019,Summer Cotton Dress,2,2023-01-31,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
61020,Summer Cotton Dress,2,2023-06-13,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
61021,Leather Jacket Brown,3,2023-04-23,عالی بود، همه ازم پرسیدن از کجا خریدم
61022,Summer Cotton Dress,2,2023-09-28,عالی بود، همه ازم پرسیدن از کجا خریدم
61023,Oversize Hoodie Black,5,2023-12-19,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
61024,Slim Jeans Blue,4,2023-10-14,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
61025,Oversize Hoodie Black,4,2023-09-15,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
61026,Oversize Hoodie Black,2,2023-07-20,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
61027,Basic White T-Shirt,2,2023-10-26,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61028,Slim Jeans Blue,2,2023-01-01,عالی بود، همه ازم پرسیدن از کجا خریدم
61029,Leather Jacket Brown,4,2023-07-30,عالی بود، همه ازم پرسیدن از کجا خریدم
61030,Summer Cotton Dress,2,2023-09-22,گرون بود ولی کیفیتش حرف نداشت
61031,Basic White T-Shirt,5,2023-07-07,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61032,Oversize Hoodie Black,5,2023-08-29,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
61033,Summer Cotton Dress,4,2023-07-12,عالی بود، همه ازم پرسیدن از کجا خریدم
61034,Slim Jeans Blue,1,2023-04-20,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61035,Oversize Hoodie Black,1,2023-04-21,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
61036,Oversize Hoodie Black,1,2023-03-06,برای زمستون خیلی نازکه
61037,Slim Jeans Blue,5,2023-03-06,برای زمستون خیلی نازکه
61038,Leather Jacket Brown,3,2023-11-13,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
61039,Basic White T-Shirt,1,2023-08-23,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
61040,Slim Jeans Blue,3,2023-04-05,گرون بود ولی کیفیتش حرف نداشت
61041,Summer Cotton Dress,4,2023-07-16,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
61042,Summer Cotton Dress,5,2023-10-18,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
61043,Oversize Hoodie Black,1,2023-07-15,گرون بود ولی کیفیتش حرف نداشت
61044,Basic White T-Shirt,5,2023-02-07,عالی بود، همه ازم پرسیدن از کجا خریدم
61045,Leather Jacket Brown,4,2023-02-08,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61046,Leather Jacket Brown,5,2023-05-29,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61047,Summer Cotton Dress,2,2023-06-13,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
61048,Leather Jacket Brown,1,2023-08-08,گرون بود ولی کیفیتش حرف نداشت
61049,Summer Cotton Dress,5,2023-10-03,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61050,Basic White T-Shirt,5,2023-02-12,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61051,Oversize Hoodie Black,5,2023-08-26,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
61052,Summer Cotton Dress,4,2023-06-12,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
61053,Basic White T-Shirt,1,2023-11-16,گرون بود ولی کیفیتش حرف نداشت
61054,Summer Cotton Dress,1,2023-04-17,گرون بود ولی کیفیتش حرف نداشت
61055,Slim Jeans Blue,2,2023-10-15,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
61056,Summer Cotton Dress,2,2023-10-19,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
61057,Basic White T-Shirt,5,2023-04-15,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
61058,Leather Jacket Brown,1,2023-03-10,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
61059,Summer Cotton Dress,1,2023-04-19,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
61060,Oversize Hoodie Black,5,2023-06-29,برای زمستون خیلی نازکه
61061,Basic White T-Shirt,3,2023-05-12,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61062,Leather Jacket Brown,1,2023-01-07,گرون بود ولی کیفیتش حرف نداشت
61063,Basic White T-Shirt,5,2023-12-06,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
61064,Summer Cotton Dress,5,2023-05-29,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
61065,Slim Jeans Blue,3,2023-07-04,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
61066,Slim Jeans Blue,2,2023-06-05,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
61067,Oversize Hoodie Black,5,2023-10-17,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
61068,Oversize Hoodie Black,1,2023-09-02,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
61069,Leather Jacket Brown,2,2023-09-29,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
61070,Slim Jeans Blue,2,2023-02-07,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61071,Summer Cotton Dress,2,2023-04-25,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
61072,Basic White T-Shirt,5,2023-12-03,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
61073,Basic White T-Shirt,1,2023-04-29,برای زمستون خیلی نازکه
61074,Slim Jeans Blue,3,2023-05-12,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61075,Slim Jeans Blue,4,2023-02-25,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61076,Basic White T-Shirt,4,2023-04-30,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
61077,Leather Jacket Brown,2,2023-02-19,گرون بود ولی کیفیتش حرف نداشت
61078,Basic White T-Shirt,4,2023-03-23,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61079,Oversize Hoodie Black,4,2023-02-18,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
61080,Summer Cotton Dress,5,2023-02-17,برای زمستون خیلی نازکه
61081,Slim Jeans Blue,3,2023-05-14,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61082,Slim Jeans Blue,4,2023-08-26,گرون بود ولی کیفیتش حرف نداشت
61083,Leather Jacket Brown,3,2023-12-01,گرون بود ولی کیفیتش حرف نداشت
61084,Oversize Hoodie Black,4,2023-06-22,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
61085,Basic White T-Shirt,2,2023-05-25,عالی بود، همه ازم پرسیدن از کجا خریدم
61086,Oversize Hoodie Black,2,2023-07-06,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
61087,Oversize Hoodie Black,3,2023-04-30,گرون بود ولی کیفیتش حرف نداشت
61088,Leather Jacket Brown,3,2023-07-03,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
61089,Leather Jacket Brown,3,2023-03-20,برای زمستون خیلی نازکه
61090,Basic White T-Shirt,3,2023-06-12,عالی بود، همه ازم پرسیدن از کجا خریدم
61091,Basic White T-Shirt,1,2023-01-08,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
61092,Summer Cotton Dress,2,2023-04-09,برای زمستون خیلی نازکه
61093,Oversize Hoodie Black,4,2023-11-13,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
61094,Basic White T-Shirt,1,2023-01-27,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
61095,Leather Jacket Brown,3,2023-10-03,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
61096,Summer Cotton Dress,4,2023-11-09,عالی بود، همه ازم پرسیدن از کجا خریدم
61097,Summer Cotton Dress,2,2023-10-06,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
61098,Leather Jacket Brown,3,2023-07-23,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
61099,Basic White T-Shirt,5,2023-06-09,گرون بود ولی کیفیتش حرف نداشت
61100,Leather Jacket Brown,3,2023-06-27,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
